,final_structure,energy,forces,stress,a,b,c,alpha,beta,gamma,volume,elastic_tensor,shear_modulus_vrh,bulk_modulus_vrh,youngs_modulus,residuals_sum,structure
0,"Full Formula (Ti96 Al26 Cr6)
Reduced Formula: Ti48Al13Cr3
abc   :  12.802868  12.809078  12.782518
angles:  89.995704  89.946091  89.975932
pbc   :       True       True       True
Sites (128)
  #  SP            a          b          c
---  ----  ---------  ---------  ---------
  0  Ti    -0.001925  -1.1e-05    0.0008
  1  Ti     0.010744  -0.011889   0.249608
  2  Ti    -0.005884  -0.016174   0.49478
  3  Ti     0.006444  -0.012482   0.755968
  4  Ti    -0.00724    0.241243  -0.007911
  5  Ti     0.005307   0.255048   0.256956
  6  Ti     0.004151   0.242316   0.740839
  7  Ti    -0.00345    0.511738  -0.001369
  8  Ti     0.008326   0.510106   0.244904
  9  Ti     0.001614   0.51869    0.752438
 10  Ti    -0.002951   0.741193  -0.001868
 11  Ti    -0.006286   0.752378   0.504455
 12  Ti     0.002232   0.753934   0.755125
 13  Ti     0.259839   0.006832  -0.00041
 14  Ti     0.25747   -0.013266   0.492343
 15  Ti     0.25996   -0.003627   0.765462
 16  Ti     0.256247   0.244908  -0.01578
 17  Ti     0.236064   0.256373   0.254689
 18  Ti     0.239461   0.254409   0.505745
 19  Ti     0.261045   0.500913  -0.011355
 20  Ti     0.244079   0.49874    0.246146
 21  Ti     0.251273   0.505951   0.504992
 22  Ti     0.254005   0.750746   0.245924
 23  Ti     0.264209   0.752609   0.506814
 24  Ti     0.485229   0.013564  -0.010878
 25  Ti     0.490644   0.010289   0.255879
 26  Ti     0.501227   0.008213   0.491803
 27  Ti     0.489964   0.005461   0.762053
 28  Ti     0.493682   0.244799  -0.014334
 29  Ti     0.497619   0.252556   0.262032
 30  Ti     0.491069   0.239097   0.749695
 31  Ti     0.496608   0.496212  -0.012213
 32  Ti     0.503216   0.494733   0.256452
 33  Ti     0.502788   0.498122   0.49903
 34  Ti     0.498923   0.504133   0.755926
 35  Ti     0.491121   0.744785  -0.011246
 36  Ti     0.498486   0.739808   0.247861
 37  Ti     0.502802   0.743895   0.502361
 38  Ti     0.490128   0.753613   0.763636
 39  Ti     0.75258    0.006308   0.010387
 40  Ti     0.744263  -0.0027     0.247691
 41  Ti     0.757982   0.254005   0.249338
 42  Ti     0.763977   0.25322    0.744265
 43  Ti     0.748614   0.496909   0.751629
 44  Ti     0.741768   0.75066    0.003146
 45  Ti     0.739557   0.75395    0.753283
 46  Ti     0.121099   0.130158   0.123609
 47  Ti     0.12598    0.103177   0.619918
 48  Ti     0.120012   0.120352   0.876862
 49  Ti     0.121499   0.372607   0.11084
 50  Ti     0.122593   0.390593   0.630663
 51  Ti     0.139884   0.632401   0.110577
 52  Ti     0.136097   0.63288    0.380418
 53  Ti     0.13568    0.632522   0.632551
 54  Ti     0.138593   0.62666    0.874736
 55  Ti     0.132073   0.865847   0.111825
 56  Ti     0.130017   0.866772   0.381135
 57  Ti     0.130247   0.872185   0.624716
 58  Ti     0.134631   0.86714    0.889339
 59  Ti     0.373428   0.139064   0.132012
 60  Ti     0.36273    0.131484   0.377344
 61  Ti     0.366893   0.377222   0.377386
 62  Ti     0.367971   0.382048   0.630679
 63  Ti     0.374519   0.619425   0.120313
 64  Ti     0.375645   0.621474   0.373815
 65  Ti     0.374617   0.618153   0.635159
 66  Ti     0.374651   0.869037   0.118475
 67  Ti     0.382935   0.868345   0.372902
 68  Ti     0.386054   0.881128   0.624309
 69  Ti     0.616926   0.129368   0.130754
 70  Ti     0.631227   0.133854   0.375781
 71  Ti     0.636145   0.119935   0.626954
 72  Ti     0.635401   0.122666   0.864951
 73  Ti     0.617269   0.367474   0.121871
 74  Ti     0.62778    0.367592   0.382706
 75  Ti     0.624066   0.370869   0.629554
 76  Ti     0.627104   0.367385   0.868768
 77  Ti     0.618856   0.616734   0.123321
 78  Ti     0.634181   0.62588    0.371923
 79  Ti     0.621362   0.626031   0.631138
 80  Ti     0.624788   0.623673   0.873229
 81  Ti     0.614664   0.872982   0.371806
 82  Ti     0.621372   0.884673   0.633152
 83  Ti     0.626512   0.886889   0.877388
 84  Ti     0.884647   0.121575   0.136563
 85  Ti     0.880272   0.121243   0.3721
 86  Ti     0.870472   0.11134    0.859611
 87  Ti     0.884626   0.374991   0.122602
 88  Ti     0.884057   0.384732   0.38153
 89  Ti     0.884833   0.378482   0.870205
 90  Ti     0.865116   0.628105   0.133929
 91  Ti     0.86642    0.630525   0.631878
 92  Ti     0.866604   0.630756   0.872095
 93  Ti     0.869615   0.861391   0.362353
 94  Ti     0.863784   0.882104   0.63918
 95  Ti     0.866593   0.877258   0.878491
 96  Al     0.004493   0.24265    0.506153
 97  Al     0.001371   0.523056   0.502638
 98  Al     0.011129   0.74482    0.246896
 99  Al     0.248358  -0.00409    0.246665
100  Al     0.242856   0.241618   0.744386
101  Al     0.263424   0.756046   0.757654
102  Al     0.491448   0.247969   0.508248
103  Al     0.750652  -0.006885   0.491708
104  Al     0.756268   0.243952  -0.000687
105  Al     0.766552   0.252993   0.506623
106  Al     0.749854   0.498479  -0.001855
107  Al     0.749476   0.487144   0.250257
108  Al     0.746958   0.499076   0.506531
109  Al     0.730985   0.762161   0.233703
110  Al     0.746358   0.755375   0.506698
111  Al     0.125161   0.114359   0.380537
112  Al     0.116205   0.389246   0.386909
113  Al     0.123762   0.379632   0.867242
114  Al     0.366489   0.120741   0.622841
115  Al     0.373219   0.372045   0.125516
116  Al     0.369273   0.373646   0.856993
117  Al     0.604103   0.882501   0.117978
118  Al     0.875644   0.107777   0.624202
119  Al     0.887958   0.389378   0.621502
120  Al     0.867285   0.628017   0.370354
121  Al     0.880747   0.867761   0.128723
122  Cr     0.253524   0.516991   0.751623
123  Cr     0.267374   0.752325  -0.011784
124  Cr     0.741212  -0.000562   0.748941
125  Cr     0.372754   0.13065    0.870586
126  Cr     0.370856   0.616888   0.874388
127  Cr     0.374735   0.872748   0.887325",-917.4303588867188,"[[ 3.19406390e-04 -8.36258754e-03 -7.35174865e-03]
 [ 3.83738428e-04 -1.20595731e-02  1.03631169e-02]
 [-3.97768896e-03 -1.04797184e-02  2.88498588e-03]
 [ 4.32759523e-04 -6.78429753e-03 -8.31961632e-03]
 [ 9.56434011e-03 -4.00425121e-03 -1.54983271e-02]
 [ 9.23231244e-04  3.96791846e-03  1.59833804e-02]
 [ 4.71412763e-03  1.41507806e-03 -1.58401951e-03]
 [ 3.59937735e-03  4.07068059e-03 -6.24930114e-03]
 [ 7.55172223e-05  3.69076058e-03 -5.52682579e-03]
 [ 6.25917502e-03  3.32756341e-03  4.47292253e-03]
 [-3.91890667e-03  1.09645575e-02 -1.44926459e-02]
 [-7.65331089e-03 -3.46159190e-03 -6.57029450e-04]
 [ 5.58009185e-03  3.87893617e-03  6.10898994e-03]
 [-3.44981812e-03  2.11276859e-03  3.57136875e-03]
 [ 6.40901178e-03 -6.07729703e-03  2.72488594e-03]
 [ 8.47368408e-03 -9.17682052e-03 -7.22916983e-03]
 [-1.05710141e-02 -9.64812934e-05  6.78897649e-03]
 [-1.03328750e-02  4.65395907e-03  8.44916794e-03]
 [-5.54814935e-03  4.22987714e-03  4.79346141e-04]
 [-3.65863368e-03 -4.10213321e-03  8.22888687e-03]
 [-1.09681264e-02  5.17310947e-03 -9.27732419e-03]
 [ 5.08813560e-03  8.34797695e-03  9.42453742e-03]
 [ 1.07880682e-04 -4.11572307e-03 -2.53883563e-03]
 [ 1.34242876e-02 -8.06564465e-03  4.92763706e-04]
 [-2.90624797e-03  1.04498677e-02  3.67254764e-03]
 [-9.74707305e-04  8.71391594e-03  8.70399177e-04]
 [ 1.07590109e-04  4.02589142e-03 -5.02614118e-03]
 [ 2.53310893e-03  6.53013587e-03 -1.04327872e-03]
 [-1.14216320e-02  2.82855704e-03  3.02952621e-03]
 [-9.34825093e-03 -2.38988549e-04  1.00234747e-02]
 [-3.18170339e-03  2.94804713e-03  8.41509551e-04]
 [-6.10230863e-03 -1.58806518e-02  4.97914292e-03]
 [ 2.62001902e-03 -6.42194971e-03 -1.00979954e-03]
 [ 5.52487466e-03 -5.31494990e-03 -4.57073748e-03]
 [ 5.30044734e-03 -1.68146305e-02  1.77175552e-03]
 [ 6.51869178e-03 -4.87515703e-04  7.58929551e-03]
 [ 3.42577696e-04  2.67367810e-04 -4.93763387e-03]
 [ 3.54970619e-03 -4.49915417e-03 -1.02956556e-02]
 [ 1.90965831e-03  2.70485133e-03  9.98790562e-03]
 [ 1.92922121e-03  7.48906424e-03  5.04691899e-03]
 [ 3.35594383e-03  5.44524938e-03 -2.71000341e-03]
 [ 1.68591719e-02 -2.44292244e-03 -3.53436172e-03]
 [ 1.43446028e-03  2.82511115e-04 -1.96355581e-03]
 [-9.65709612e-03 -7.25397095e-03  2.36288924e-03]
 [-8.62059370e-03  3.77236679e-03 -6.18062913e-03]
 [-2.51703281e-02  4.06888127e-03  1.08173527e-02]
 [-6.26730826e-03 -1.48303807e-03  1.02407485e-02]
 [ 1.62131712e-03 -4.95591573e-03 -3.03791836e-03]
 [ 5.23633044e-03 -1.31958053e-02 -1.00122206e-02]
 [-4.20912448e-03 -4.22796607e-03  6.38347119e-04]
 [ 1.14082545e-03  5.15200198e-03  4.71547246e-05]
 [-2.47835368e-03  9.19483602e-03 -9.50959325e-03]
 [-5.72465360e-05 -3.45282629e-03  6.04212703e-03]
 [ 2.08777934e-03  6.76082820e-03 -6.02869317e-04]
 [ 6.58103824e-03  4.87391278e-03  1.78910792e-04]
 [-1.06482953e-03 -5.24809584e-04 -1.77470595e-03]
 [ 4.70582023e-03 -8.73375684e-03  1.10862702e-02]
 [ 2.36679427e-03 -8.03307444e-03 -8.37139785e-03]
 [ 5.45440149e-03  3.80838849e-03 -2.15034187e-03]
 [-1.15360785e-02  2.03456916e-03  8.85237008e-03]
 [-1.15810242e-02 -1.64713152e-03  2.87310407e-03]
 [-1.29459985e-02  1.04138069e-02 -2.49248371e-03]
 [-7.34385103e-04  3.64206731e-04 -6.19224273e-04]
 [ 3.50398337e-03 -5.70845976e-03  3.89661640e-04]
 [ 3.19344550e-03 -6.52747229e-03 -4.78607230e-03]
 [ 1.61025263e-02 -1.95983797e-04  5.42811584e-03]
 [ 1.64467469e-03  8.80143046e-03  1.49896741e-03]
 [ 2.91850418e-03  1.29238889e-03 -5.15992939e-03]
 [ 1.25564039e-02 -3.05013545e-03 -3.71621829e-03]
 [-1.27172843e-03  7.59876985e-03  3.31734773e-03]
 [ 5.35373576e-03  5.51272184e-03 -1.85820460e-03]
 [-4.92983311e-03  7.83381891e-03 -6.18382916e-03]
 [ 7.11999834e-04  6.60355389e-03  3.03094089e-03]
 [-8.35303217e-04 -5.99281490e-03  4.45912033e-03]
 [ 1.63014643e-02 -1.28153618e-03 -6.56528212e-03]
 [ 2.11603940e-03 -6.44367002e-03 -6.97378814e-03]
 [-5.56252897e-04 -8.01792741e-03  5.20753860e-03]
 [ 6.12415373e-04 -7.64026539e-03 -5.01282141e-03]
 [ 1.04725361e-03 -8.52273218e-03 -1.16788931e-02]
 [-6.65878505e-03 -2.26847827e-03  6.01099432e-03]
 [-8.44876468e-03 -1.46155059e-02  7.70247728e-03]
 [ 1.36527978e-03  2.60647759e-03 -4.74646874e-03]
 [-4.39796597e-04  1.97420269e-03 -2.99233198e-03]
 [-8.37976113e-03  1.26914699e-02  8.21605697e-03]
 [ 1.63893066e-02  1.13545358e-03 -1.50393695e-03]
 [ 4.18889429e-03 -7.06933066e-03  2.87035853e-03]
 [ 6.71163667e-04 -3.98442149e-04 -4.37353924e-03]
 [ 1.10578462e-02 -4.36087418e-03 -5.96310571e-03]
 [ 2.30836868e-03  7.87853450e-03  1.86271220e-03]
 [ 2.33618217e-03  8.55286606e-04 -4.23598289e-03]
 [ 2.80992873e-03  7.87803531e-03 -1.00888535e-02]
 [-5.19446284e-03  8.33704323e-03  2.35346556e-02]
 [-5.16953692e-03  2.24497914e-03 -4.05016541e-03]
 [-1.05773918e-02 -4.90322709e-03 -8.79243016e-05]
 [-9.35610384e-03 -8.70463997e-03  1.88356265e-03]
 [-1.24814808e-02  7.69125111e-03 -1.01990178e-02]
 [-3.77506018e-04  1.77583285e-03  1.51250232e-03]
 [-9.40255076e-03  9.12845880e-03  9.90585051e-03]
 [ 1.09823048e-03  7.71980733e-04  3.09954816e-03]
 [-5.78955561e-03 -5.30860573e-03  5.46009094e-03]
 [-2.11193413e-03 -3.98391485e-03 -4.16688621e-03]
 [ 7.14986026e-03  7.91665167e-04 -1.76403672e-03]
 [-5.43706678e-03  6.64797798e-03 -1.03381462e-02]
 [-2.41830945e-03  2.14232132e-04  4.63809818e-04]
 [ 7.25293858e-03  1.56138092e-03  3.34307924e-03]
 [ 1.05407238e-02  8.34258273e-04 -4.58069146e-04]
 [ 4.98492271e-03 -6.99413568e-03  4.55610454e-04]
 [ 9.24412534e-03 -2.14508176e-03 -1.40624195e-02]
 [ 4.23896313e-03  7.30677508e-03  6.38782978e-03]
 [-5.51502407e-03 -3.63040715e-04 -8.11387599e-03]
 [-6.50807470e-03 -1.13982707e-02 -1.01357698e-03]
 [-2.43154913e-03 -6.91960752e-03  7.68713793e-03]
 [-1.80355459e-03  1.50440037e-02  8.72051716e-03]
 [ 5.27293235e-03  2.36054137e-03 -3.76418978e-03]
 [ 1.44666526e-03  2.56632268e-03 -4.49870061e-03]
 [-6.02545962e-03 -3.60018574e-03  9.28721204e-03]
 [-1.30515099e-02 -2.37178430e-03 -1.21722370e-03]
 [-1.40436739e-03  8.23547691e-03  1.37005001e-03]
 [ 1.94402039e-03 -1.75213814e-03 -1.62376463e-03]
 [ 1.24000013e-03  3.61242518e-03  5.96372783e-03]
 [-2.98086554e-03 -4.69319057e-04 -8.11751373e-03]
 [-1.20967627e-03 -1.21277571e-03 -1.08838081e-04]
 [ 7.99581595e-03  1.01779252e-02  3.50384042e-03]
 [ 2.37850100e-02  1.21332705e-04 -6.66107982e-03]
 [-5.07444097e-03  6.53384253e-03 -6.70566969e-03]
 [-8.45208950e-03  1.12599880e-03  2.25874037e-03]
 [-3.32443509e-04 -4.04239073e-03  2.16022879e-03]
 [ 3.04250978e-03  9.49643552e-04  3.44027206e-03]]",[-0.00473674 -0.0051197  -0.00262876  0.00017148 -0.00019607  0.00022204],12.802867606389164,12.809077890508355,12.782517946504868,89.99570418782282,89.94609055956987,89.97593239952228,2096.2414316129543,"[[[[ 7.20277324e-01  7.18158553e-04  2.43767805e-03]
   [ 7.18158553e-04  6.08794237e-01  2.53599777e-03]
   [ 2.43767805e-03  2.53599777e-03  6.03318046e-01]]

  [[ 1.19968356e-03  4.56854906e-01  5.71487032e-03]
   [ 4.56854906e-01  1.55430986e-03  1.05994352e-03]
   [ 5.71487032e-03  1.05994352e-03  1.49040250e-03]]

  [[ 1.43647895e-03  5.82512468e-03  4.59999110e-01]
   [ 5.82512468e-03 -1.72639576e-03  3.13642698e-03]
   [ 4.59999110e-01  3.13642698e-03  1.69694734e-03]]]


 [[[ 1.19968356e-03  4.56854906e-01  5.71487032e-03]
   [ 4.56854906e-01  1.55430986e-03  1.05994352e-03]
   [ 5.71487032e-03  1.05994352e-03  1.49040250e-03]]

  [[ 6.08383238e-01  1.97060464e-03 -1.63743243e-03]
   [ 1.97060464e-03  7.22915456e-01 -3.64926527e-04]
   [-1.63743243e-03 -3.64926527e-04  6.00582059e-01]]

  [[ 3.81405000e-03  1.17267933e-03  3.00907541e-03]
   [ 1.17267933e-03 -1.02177534e-04  4.57514506e-01]
   [ 3.00907541e-03  4.57514506e-01  1.21750869e-03]]]


 [[[ 1.43647895e-03  5.82512468e-03  4.59999110e-01]
   [ 5.82512468e-03 -1.72639576e-03  3.13642698e-03]
   [ 4.59999110e-01  3.13642698e-03  1.69694734e-03]]

  [[ 3.81405000e-03  1.17267933e-03  3.00907541e-03]
   [ 1.17267933e-03 -1.02177534e-04  4.57514506e-01]
   [ 3.00907541e-03  4.57514506e-01  1.21750869e-03]]

  [[ 6.05455034e-01  1.62279932e-03  2.94160185e-03]
   [ 1.62279932e-03  6.03099696e-01  1.71860505e-03]
   [ 2.94160185e-03  1.71860505e-03  7.13552636e-01]]]]",0.208919854140031,0.6428707074172725,565500822.0560278,0.0007224393713270785,"Full Formula (Ti96 Al26 Cr6)
Reduced Formula: Ti48Al13Cr3
abc   :  12.802868  12.809078  12.782518
angles:  89.995704  89.946091  89.975932
pbc   :       True       True       True
Sites (128)
  #  SP            a          b          c
---  ----  ---------  ---------  ---------
  0  Ti    -0.001925  -1.1e-05    0.0008
  1  Ti     0.010744  -0.011889   0.249608
  2  Ti    -0.005884  -0.016174   0.49478
  3  Ti     0.006444  -0.012482   0.755968
  4  Ti    -0.00724    0.241243  -0.007911
  5  Ti     0.005307   0.255048   0.256956
  6  Ti     0.004151   0.242316   0.740839
  7  Ti    -0.00345    0.511738  -0.001369
  8  Ti     0.008326   0.510106   0.244904
  9  Ti     0.001614   0.51869    0.752438
 10  Ti    -0.002951   0.741193  -0.001868
 11  Ti    -0.006286   0.752378   0.504455
 12  Ti     0.002232   0.753934   0.755125
 13  Ti     0.259839   0.006832  -0.00041
 14  Ti     0.25747   -0.013266   0.492343
 15  Ti     0.25996   -0.003627   0.765462
 16  Ti     0.256247   0.244908  -0.01578
 17  Ti     0.236064   0.256373   0.254689
 18  Ti     0.239461   0.254409   0.505745
 19  Ti     0.261045   0.500913  -0.011355
 20  Ti     0.244079   0.49874    0.246146
 21  Ti     0.251273   0.505951   0.504992
 22  Ti     0.254005   0.750746   0.245924
 23  Ti     0.264209   0.752609   0.506814
 24  Ti     0.485229   0.013564  -0.010878
 25  Ti     0.490644   0.010289   0.255879
 26  Ti     0.501227   0.008213   0.491803
 27  Ti     0.489964   0.005461   0.762053
 28  Ti     0.493682   0.244799  -0.014334
 29  Ti     0.497619   0.252556   0.262032
 30  Ti     0.491069   0.239097   0.749695
 31  Ti     0.496608   0.496212  -0.012213
 32  Ti     0.503216   0.494733   0.256452
 33  Ti     0.502788   0.498122   0.49903
 34  Ti     0.498923   0.504133   0.755926
 35  Ti     0.491121   0.744785  -0.011246
 36  Ti     0.498486   0.739808   0.247861
 37  Ti     0.502802   0.743895   0.502361
 38  Ti     0.490128   0.753613   0.763636
 39  Ti     0.75258    0.006308   0.010387
 40  Ti     0.744263  -0.0027     0.247691
 41  Ti     0.757982   0.254005   0.249338
 42  Ti     0.763977   0.25322    0.744265
 43  Ti     0.748614   0.496909   0.751629
 44  Ti     0.741768   0.75066    0.003146
 45  Ti     0.739557   0.75395    0.753283
 46  Ti     0.121099   0.130158   0.123609
 47  Ti     0.12598    0.103177   0.619918
 48  Ti     0.120012   0.120352   0.876862
 49  Ti     0.121499   0.372607   0.11084
 50  Ti     0.122593   0.390593   0.630663
 51  Ti     0.139884   0.632401   0.110577
 52  Ti     0.136097   0.63288    0.380418
 53  Ti     0.13568    0.632522   0.632551
 54  Ti     0.138593   0.62666    0.874736
 55  Ti     0.132073   0.865847   0.111825
 56  Ti     0.130017   0.866772   0.381135
 57  Ti     0.130247   0.872185   0.624716
 58  Ti     0.134631   0.86714    0.889339
 59  Ti     0.373428   0.139064   0.132012
 60  Ti     0.36273    0.131484   0.377344
 61  Ti     0.366893   0.377222   0.377386
 62  Ti     0.367971   0.382048   0.630679
 63  Ti     0.374519   0.619425   0.120313
 64  Ti     0.375645   0.621474   0.373815
 65  Ti     0.374617   0.618153   0.635159
 66  Ti     0.374651   0.869037   0.118475
 67  Ti     0.382935   0.868345   0.372902
 68  Ti     0.386054   0.881128   0.624309
 69  Ti     0.616926   0.129368   0.130754
 70  Ti     0.631227   0.133854   0.375781
 71  Ti     0.636145   0.119935   0.626954
 72  Ti     0.635401   0.122666   0.864951
 73  Ti     0.617269   0.367474   0.121871
 74  Ti     0.62778    0.367592   0.382706
 75  Ti     0.624066   0.370869   0.629554
 76  Ti     0.627104   0.367385   0.868768
 77  Ti     0.618856   0.616734   0.123321
 78  Ti     0.634181   0.62588    0.371923
 79  Ti     0.621362   0.626031   0.631138
 80  Ti     0.624788   0.623673   0.873229
 81  Ti     0.614664   0.872982   0.371806
 82  Ti     0.621372   0.884673   0.633152
 83  Ti     0.626512   0.886889   0.877388
 84  Ti     0.884647   0.121575   0.136563
 85  Ti     0.880272   0.121243   0.3721
 86  Ti     0.870472   0.11134    0.859611
 87  Ti     0.884626   0.374991   0.122602
 88  Ti     0.884057   0.384732   0.38153
 89  Ti     0.884833   0.378482   0.870205
 90  Ti     0.865116   0.628105   0.133929
 91  Ti     0.86642    0.630525   0.631878
 92  Ti     0.866604   0.630756   0.872095
 93  Ti     0.869615   0.861391   0.362353
 94  Ti     0.863784   0.882104   0.63918
 95  Ti     0.866593   0.877258   0.878491
 96  Al     0.004493   0.24265    0.506153
 97  Al     0.001371   0.523056   0.502638
 98  Al     0.011129   0.74482    0.246896
 99  Al     0.248358  -0.00409    0.246665
100  Al     0.242856   0.241618   0.744386
101  Al     0.263424   0.756046   0.757654
102  Al     0.491448   0.247969   0.508248
103  Al     0.750652  -0.006885   0.491708
104  Al     0.756268   0.243952  -0.000687
105  Al     0.766552   0.252993   0.506623
106  Al     0.749854   0.498479  -0.001855
107  Al     0.749476   0.487144   0.250257
108  Al     0.746958   0.499076   0.506531
109  Al     0.730985   0.762161   0.233703
110  Al     0.746358   0.755375   0.506698
111  Al     0.125161   0.114359   0.380537
112  Al     0.116205   0.389246   0.386909
113  Al     0.123762   0.379632   0.867242
114  Al     0.366489   0.120741   0.622841
115  Al     0.373219   0.372045   0.125516
116  Al     0.369273   0.373646   0.856993
117  Al     0.604103   0.882501   0.117978
118  Al     0.875644   0.107777   0.624202
119  Al     0.887958   0.389378   0.621502
120  Al     0.867285   0.628017   0.370354
121  Al     0.880747   0.867761   0.128723
122  Cr     0.253524   0.516991   0.751623
123  Cr     0.267374   0.752325  -0.011784
124  Cr     0.741212  -0.000562   0.748941
125  Cr     0.372754   0.13065    0.870586
126  Cr     0.370856   0.616888   0.874388
127  Cr     0.374735   0.872748   0.887325"
